image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000910_general_007072.jpg,50H48596,baseline,baseline,50H48596,True,0,True,False,False,cropped,existing_plate_crop,38,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000911_general_013934.jpg,51L03217,baseline,baseline,51L03217,True,0,True,False,False,cropped,existing_plate_crop,36,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000912_general_016484.jpg,30L32294,baseline,baseline,30L32294,True,0,True,False,False,cropped,existing_plate_crop,77,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000913_general_016372.jpg,47H401289,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,KYBL03338,False,8,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,36,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000914_general_005581.jpg,55Y48437,baseline,baseline,55Y48437,True,0,True,False,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000915_general_004242.jpg,59V186494,baseline,baseline,59Y186494,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,91,83,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000916_general_016903.jpg,30K47133,baseline,baseline,30K47133,True,0,True,False,False,cropped,existing_plate_crop,51,34,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000917_general_010425.jpg,5430018,baseline,baseline,54R30018,False,1,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000918_general_001959.jpg,79A24807,baseline,baseline,79A24807,True,0,True,False,False,cropped,existing_plate_crop,90,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000919_general_017609.jpg,51G92231,baseline,baseline,51G92231,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,67,56,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000920_general_002534.jpg,51H68627,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51H68627,True,0,False,True,False,archive_plate_crops_from_coords,existing_plate_crop,50,39,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000921_general_002412.jpg,50N198315,baseline,baseline,50N198315,True,0,True,False,False,cropped,existing_plate_crop,47,46,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000922_general_003479.jpg,36A55888,full_z0.93_up3_clahe_clip1_tile4,full_z0.93_up3_clahe_clip1_tile4,36A55888,True,0,True,False,False,cropped,existing_plate_crop,49,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000923_general_016400.jpg,59H152576,baseline,baseline,59M152576,False,1,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000924_general_017569.jpg,34X31270,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,54X31270,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,66,47,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000925_general_008579.jpg,60C52712,baseline,baseline,60C52712,True,0,True,False,False,cropped,existing_plate_crop,54,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000926_general_009102.jpg,59T187724,baseline,baseline,59Y187724,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,79,70,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000927_general_013400.jpg,70LD00239,baseline,baseline,70LD00239,True,0,True,False,False,cropped,existing_plate_crop,82,24,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000928_general_008029.jpg,60LD02284,baseline,baseline,60LD02284,True,0,True,False,False,cropped,existing_plate_crop,60,44,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000929_general_005912.jpg,51G21666,baseline,baseline,51B21666,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,92,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000930_general_011025.jpg,67C161134,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,67C161134,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,87,59,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000931_general_006780.jpg,67S23990,baseline,baseline,67S23990,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,188,140,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000932_general_002216.jpg,4714301,baseline,baseline,L7R14301,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,84,71,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000933_general_003549.jpg,50H50707,baseline,baseline,50H50707,True,0,True,False,False,cropped,existing_plate_crop,30,19,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000934_general_005853.jpg,50LD08473,baseline,baseline,50LD08473,True,0,True,False,False,cropped,existing_plate_crop,39,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000935_general_008821.jpg,50LD17645,baseline,baseline,50LD17645,True,0,True,False,False,cropped,existing_plate_crop,46,46,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000936_general_003468.jpg,30F60527,baseline,baseline,30F60527,True,0,True,False,False,cropped,existing_plate_crop,53,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000937_general_001676.jpg,1A85325,baseline,baseline,1A85325,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,116,40,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000938_general_004255.jpg,51LD2243,baseline,baseline,51LD2243,True,0,True,False,False,cropped,existing_plate_crop,31,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000939_general_014057.jpg,51G53445,baseline,baseline,51G53445,True,0,True,False,False,cropped,existing_plate_crop,51,39,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000940_general_008349.jpg,30F38628,baseline,baseline,30F38628,True,0,True,False,False,cropped,existing_plate_crop,36,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000941_general_007309.jpg,54V99149,baseline,baseline,54Y99149,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,97,87,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000942_general_003263.jpg,51G09348,baseline,baseline,51G09348,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,119,37,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000943_general_003317.jpg,8B2B12169,baseline,baseline,82B146169,False,3,False,False,False,yolo_plate_dataset,crop_source_bounding_box,43,39,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000944_general_009623.jpg,51F155B5,baseline,baseline,51F15585,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,52,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000945_general_016016.jpg,60F384983,baseline,baseline,60F384983,True,0,True,False,False,cropped,existing_plate_crop,58,55,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000946_general_007389.jpg,60K23503,baseline,baseline,60K23503,True,0,True,False,False,cropped,existing_plate_crop,73,43,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000947_general_002952.jpg,30A31606,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,34A31506,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,83,106,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000948_general_010065.jpg,60A50412,baseline,baseline,60A50412,True,0,True,False,False,cropped,existing_plate_crop,35,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000949_general_012946.jpg,60K12239,baseline,baseline,60K12239,True,0,True,False,False,cropped,existing_plate_crop,77,38,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000950_general_003943.jpg,60K46567,baseline,baseline,60K46567,True,0,True,False,False,cropped,existing_plate_crop,82,43,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000951_general_005970.jpg,5103447,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51G34471,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,50,11,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000952_general_015386.jpg,27B194680,baseline,baseline,47M194680,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,54,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000953_general_000982.jpg,64H105383,baseline,baseline,64H105383,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,137,97,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000954_general_007750.jpg,59S35252,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,595135252,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,38,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000955_general_005373.jpg,30G10785,baseline,baseline,30G10785,True,0,True,False,False,cropped,existing_plate_crop,50,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000956_general_015194.jpg,51F9259,baseline,baseline,51F69259,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,62,16,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000957_general_012114.jpg,50E10551,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,50E10551,True,0,True,False,False,cropped,existing_plate_crop,48,34,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000958_general_012173.jpg,591179742,baseline,baseline,59T179742,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,46,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000959_general_000873.jpg,51L68446,baseline,baseline,51L68446,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,88,70,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000960_general_002291.jpg,72E101515,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,72E101515,True,0,True,False,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000961_general_011784.jpg,59T127957,baseline,baseline,59T127957,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,88,78,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000962_general_003880.jpg,1A22050,baseline,baseline,61A22959,False,3,False,False,False,yolo_plate_dataset,crop_source_bounding_box,53,15,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000963_general_002383.jpg,59H147751,full_z1.00_up2_clahe_rl_deblur_bilateral,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,59H147751,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,85,75,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000964_general_011136.jpg,60B01373,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,60801373,False,1,False,False,False,cropped,existing_plate_crop,43,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000965_general_008977.jpg,30G41424,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,30G51624,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,107,123,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000966_general_001384.jpg,51F69090,baseline,baseline,51F69090,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,86,75,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000967_general_006990.jpg,48A02868,baseline,baseline,48A02866,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,114,39,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000968_general_016895.jpg,71LD00011,baseline,baseline,71L00011,False,1,False,False,False,cropped,existing_plate_crop,38,39,min_side_32_63
